flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.6.56.83:443->172.20.92.191:59849,知乎,1469,1206641,66,0.003001
120.221.238.133:443->172.20.92.191:60023,知乎,1470,1206696,55,30.066712
120.221.238.133:443->172.20.92.191:60023,知乎,1471,1206762,66,0.001997
172.20.92.191:60068->36.131.221.74:443,知乎,1472,1206817,55,30.06477
172.20.92.191:60068->36.131.221.74:443,知乎,1473,1206883,66,0.006999
120.92.107.6:443->172.20.92.191:60078,知乎,1474,1206938,55,30.079404
120.92.107.6:443->172.20.92.191:60078,知乎,1475,1207004,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1476,1207064,60,29.609951
111.6.56.83:443->172.20.92.191:59849,知乎,1477,1207118,54,0.001379
111.6.56.83:443->172.20.92.191:59849,知乎,1478,1207172,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1479,1207232,60,0.187479
120.221.238.133:443->172.20.92.191:60023,知乎,1480,1207292,60,29.884398
120.221.238.133:443->172.20.92.191:60023,知乎,1481,1207346,54,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1482,1207400,54,0.002
120.221.238.133:443->172.20.92.191:60023,知乎,1483,1207460,60,0.02127
172.20.92.191:60068->36.131.221.74:443,知乎,1484,1207520,60,29.854183
172.20.92.191:60068->36.131.221.74:443,知乎,1485,1207574,54,0.002
172.20.92.191:60068->36.131.221.74:443,知乎,1486,1207628,54,0.002001
172.20.92.191:60068->36.131.221.74:443,知乎,1487,1207688,60,0.003999
120.92.107.6:443->172.20.92.191:60078,知乎,1488,1207780,92,29.811963
120.92.107.6:443->172.20.92.191:60078,知乎,1489,1207857,77,0.002998
120.92.107.6:443->172.20.92.191:60078,知乎,1490,1207917,60,0.002
120.92.107.6:443->172.20.92.191:60078,知乎,1491,1207971,54,0.002003
120.92.107.6:443->172.20.92.191:60078,知乎,1492,1208025,54,0.001998
120.92.107.6:443->172.20.92.191:60078,知乎,1493,1208085,60,0.090084
